PID,FearRatingAudio,ExpFearConvert,UniqueEvent,AvgHR,HRzScore,Description,Emotions,CodedEmotions,EmotionTypeLimited,EmotionType,EmoTypeCodedNegative,EmotionExtent,RegulationExtent,FearType,FearType
1338,4,5.5,213,93,0.768466451,Just prior to exiting the spook house was a claustrophobic section where we had to squeeze our way through these air-filled bubbles/balls.,Amused/Interested,1,Positive,Positive,Positive,7,1,,
1338,4,5.5,213,93,0.768466451,Just prior to exiting the spook house was a claustrophobic section where we had to squeeze our way through these air-filled bubbles/balls.,Fearful/Afraid*,13,,Negative,Negative,1,1,,0
1338,3,4,214,91.84,0.661268493,In an early section we walked across a bridge that had moving steps and it felt like the floor was going to drop out from under us.,Excited/Enthused,3,Positive,Positive,Positive,7,1,,
1338,3,4,214,91.84,0.661268493,In an early section we walked across a bridge that had moving steps and it felt like the floor was going to drop out from under us.,Nervous/Jittery,8,Negative,Negative,Negative,5,2,,
1338,3,4,214,91.84,0.661268493,In an early section we walked across a bridge that had moving steps and it felt like the floor was going to drop out from under us.,Shocked/Surprised,11,Negative,Negative,Negative,6,1,,
1338,3,4,214,91.84,0.661268493,In an early section we walked across a bridge that had moving steps and it felt like the floor was going to drop out from under us.,Fearful/Afraid*,13,,Negative,Negative,2,1,,0
1338,3,4,215,91.92,0.668661456,"The full section wearing the 3D glasses was memorable and I could remember the sensory overload room - noises, a lot of pain on the walls, lights moving on the walls.",Overwhelmed,9,Negative,Negative,Negative,6,6,,
1338,3,4,215,91.92,0.668661456,"The full section wearing the 3D glasses was memorable and I could remember the sensory overload room - noises, a lot of pain on the walls, lights moving on the walls.",Fearful/Afraid*,13,,Negative,Negative,1,1,,0
1309,5,7,216,181.39956,1.961394286,"NO lie, I just remember screaming a lot. I can't remember a lot. We walked through a cage and we walked through a bus. I had to push my sister through the bus because she was to scared to walk.",Shocked/Surprised,11,Negative,Negative,Negative,6,4,,
1309,5,7,216,181.39956,1.961394286,"NO lie, I just remember screaming a lot. I can't remember a lot. We walked through a cage and we walked through a bus. I had to push my sister through the bus because she was to scared to walk.",Fearful/Afraid*,13,,Negative,Negative,4,4,,0
1309,4,5.5,217,155.93,0.731281569,"The clown 3D room wasn't that scary. I was kind of cool. ""It"" like clowns are still not my thing. But the this area had more lights then then the other areas. ",Shocked/Surprised,11,Negative,Negative,Negative,5,4,,
1309,4,5.5,217,155.93,0.731281569,"The clown 3D room wasn't that scary. I was kind of cool. ""It"" like clowns are still not my thing. But the this area had more lights then then the other areas. ",Fearful/Afraid*,13,,Negative,Negative,4,3,,0
1311,2,2.5,218,103.150438,1.331407634,The school bus was a perfect situation to be in when it came to getting scared. You had to go one by one and you didn't know what was going to happen. It was great. ,Alert/Attentive,2,Positive,Positive,,5,4,,
1311,2,2.5,218,103.150438,1.331407634,The school bus was a perfect situation to be in when it came to getting scared. You had to go one by one and you didn't know what was going to happen. It was great. ,Excited/Enthused,3,Positive,Positive,Positive,6,4,,
1311,2,2.5,218,103.150438,1.331407634,The school bus was a perfect situation to be in when it came to getting scared. You had to go one by one and you didn't know what was going to happen. It was great. ,Nervous/Jittery,8,Negative,Negative,Negative,4,3,,
1311,2,2.5,218,103.150438,1.331407634,The school bus was a perfect situation to be in when it came to getting scared. You had to go one by one and you didn't know what was going to happen. It was great. ,Fearful/Afraid*,13,,Negative,Negative,4,3,,0
1311,2,2.5,219,90.97,0.026517059,"Free roaming in the rotunda was fun, there were manikins and actors in the same place but you didn't know when they were going to move.",Amused/Interested,1,Positive,Positive,Positive,5,2,,
1311,2,2.5,219,90.97,0.026517059,"Free roaming in the rotunda was fun, there were manikins and actors in the same place but you didn't know when they were going to move.",Fearful/Afraid*,13,,Negative,Negative,1,1,,0
1311,3.5,4.75,220,91.76,0.111149927,3D glasses was a fun experience. It was not scary to me because I loved the vivent colors I saw even though it was bats and rats on the walls.,Amused/Interested,1,Positive,Positive,Positive,7,1,,
1311,3.5,4.75,220,91.76,0.111149927,3D glasses was a fun experience. It was not scary to me because I loved the vivent colors I saw even though it was bats and rats on the walls.,Excited/Enthused,3,Positive,Positive,Positive,7,1,,
1311,3.5,4.75,220,91.76,0.111149927,3D glasses was a fun experience. It was not scary to me because I loved the vivent colors I saw even though it was bats and rats on the walls.,Fearful/Afraid*,13,,Negative,Negative,1,1,,0
1311,3.5,4.75,221,91.76,0.111149927,The clowns section was fun as well. There were clowns everywhere. Great makeup on the actors. Some people became more scared because that was definitely their phobia.  ,Amused/Interested,1,Positive,Positive,Positive,6,2,,
1311,3.5,4.75,221,91.76,0.111149927,The clowns section was fun as well. There were clowns everywhere. Great makeup on the actors. Some people became more scared because that was definitely their phobia.  ,Fearful/Afraid*,13,,Negative,Negative,1,2,,0
1311,2,2.5,222,87.02,-0.396647278,TV screens that represented like a glass bridge that you walk through showed every time you walked on it the glass was cracking. Super creative and scary.,Alert/Attentive,2,Positive,Positive,,7,2,,
1311,2,2.5,222,87.02,-0.396647278,TV screens that represented like a glass bridge that you walk through showed every time you walked on it the glass was cracking. Super creative and scary.,Nervous/Jittery,8,Negative,Negative,Negative,5,2,,
1311,2,2.5,222,87.02,-0.396647278,TV screens that represented like a glass bridge that you walk through showed every time you walked on it the glass was cracking. Super creative and scary.,Tense,12,Negative,Negative,Negative,6,2,,
1311,2,2.5,222,87.02,-0.396647278,TV screens that represented like a glass bridge that you walk through showed every time you walked on it the glass was cracking. Super creative and scary.,Fearful/Afraid*,13,,Negative,Negative,5,3,,0
1319,4,5.5,223,182.2961,,The bus interaction and having to lead my group into it. I was terrified and I felt like my legs couldn't move. There were several dead zombies inside and I was unsure of which ones were real or fake. I screamed for about thirty seconds debating if I could make it through.,Fearful/Afraid,5,Negative,Negative,Negative,7,2,,1
1319,,,224,109.02,-1.043674488,Being told that I had to be the first to lead the group into the terror behind the walls exhibit was scary especially when one of the staff members told me I had to hold a special object and use it to lead both my group and the general public into an unknown area. I was pretty scared to begin with and that definitely put more pressure on me.,Panicked,10,Negative,Negative,Negative,7,1,,
1319,,,224,109.02,-1.043674488,Being told that I had to be the first to lead the group into the terror behind the walls exhibit was scary especially when one of the staff members told me I had to hold a special object and use it to lead both my group and the general public into an unknown area. I was pretty scared to begin with and that definitely put more pressure on me.,Shocked/Surprised,11,Negative,Negative,Negative,7,1,,
1319,,,224,109.02,-1.043674488,Being told that I had to be the first to lead the group into the terror behind the walls exhibit was scary especially when one of the staff members told me I had to hold a special object and use it to lead both my group and the general public into an unknown area. I was pretty scared to begin with and that definitely put more pressure on me.,Fearful/Afraid,5,Negative,Negative,Negative,7,1,,1
1343,2,2.5,232,107.77,1.529040664,The hallway with the tight walls we had to push through.,Alert/Attentive,2,Positive,Positive,,7,4,,
1343,2,2.5,232,107.77,1.529040664,The hallway with the tight walls we had to push through.,Amused/Interested,1,Positive,Positive,Positive,7,1,,
1343,2,2.5,232,107.77,1.529040664,The hallway with the tight walls we had to push through.,Excited/Enthused,3,Positive,Positive,Positive,7,1,,
1343,2,2.5,232,107.77,1.529040664,The hallway with the tight walls we had to push through.,Nervous/Jittery,8,Negative,Negative,Negative,4,1,,
1343,2,2.5,232,107.77,1.529040664,The hallway with the tight walls we had to push through.,Fearful/Afraid*,13,,Negative,Negative,3,1,,0
1343,3,4,233,93.97,0.121723398,"The open area that was covered in lasers and almost resembled that movie tron, it was like a ton courtyard. ",Amused/Interested,1,Positive,Positive,Positive,7,1,,
1343,3,4,233,93.97,0.121723398,"The open area that was covered in lasers and almost resembled that movie tron, it was like a ton courtyard. ",Excited/Enthused,3,Positive,Positive,Positive,7,1,,
1343,3,4,233,93.97,0.121723398,"The open area that was covered in lasers and almost resembled that movie tron, it was like a ton courtyard. ",Fearful/Afraid*,13,,Negative,Negative,1,1,,0
1343,1,1,234,92.47,-0.03124587,The part where we had to wear 3D glasses and the 2D wall prints became 3D.,Amused/Interested,1,Positive,Positive,Positive,7,1,,
1343,1,1,234,92.47,-0.03124587,The part where we had to wear 3D glasses and the 2D wall prints became 3D.,Excited/Enthused,3,Positive,Positive,Positive,7,1,,
1343,1,1,234,92.47,-0.03124587,The part where we had to wear 3D glasses and the 2D wall prints became 3D.,Fearful/Afraid*,13,,Negative,Negative,1,1,,0
1343,1,1,235,92.47,-0.03124587,"In that 3D room I was reminded of like an alien kind of space, the neon really made us feel like that was the energy. ",Alert/Attentive,2,Positive,Positive,,7,1,,
1343,1,1,235,92.47,-0.03124587,"In that 3D room I was reminded of like an alien kind of space, the neon really made us feel like that was the energy. ",Amused/Interested,1,Positive,Positive,Positive,7,1,,
1343,1,1,235,92.47,-0.03124587,"In that 3D room I was reminded of like an alien kind of space, the neon really made us feel like that was the energy. ",Excited/Enthused,3,Positive,Positive,Positive,7,1,,
